Station,Date In,Day_in,Month_in,Year_in,Hour in,Wind Direction,Wind Force,Current Direction,Current speed,T° (Air),T° (water),Date out,Day_out,Month_out,Year_out,Hour out,Wind Direction,Wind Force,Current Direction,Current speed,T° (Air),T° (water),    Observations,
LEU_080,2013-08-05,5,8,2013,13:18:00,,,N,3,,24.3,2013-08-06,6,8,2013,06:46:00,,,N,3,,24.3,,
LEU_081,2013-08-05,5,8,2013,13:21:00,,,N,3,,24.3,2013-08-06,6,8,2013,06:53:00,,,N,3,,24.3,,
LEU_088,2013-08-06,6,8,2013,13:20:00,S,0.5,N,3,,24.5,2013-08-07,7,8,2013,06:30:00,N,2,N,3,,24.1,,
LEU_089,2013-08-06,6,8,2013,13:22:00,S,0.5,N,3,,24.5,2013-08-07,7,8,2013,06:34:00,N,2,N,3,,24.1,,
LEU_085,2013-08-06,6,8,2013,13:25:00,S,0.5,N,3,,24.5,2013-08-07,7,8,2013,06:37:00,N,2,N,3,,24.1,,
LEU_076,2013-08-06,6,8,2013,13:29:00,S,0.5,N,3,,24.5,2013-08-07,7,8,2013,06:41:00,N,2,N,3,,24.1,,
LEU_077,2013-08-06,6,8,2013,13:33:00,S,0.5,N,3,,24.5,2013-08-07,7,8,2013,06:45:00,N,2,N,3,,24.1,,
LEU_078,2013-08-06,6,8,2013,13:37:00,S,0.5,N,3,,24.5,2013-08-07,7,8,2013,06:51:00,N,2,N,3,,24.1,,
LEU_087,2013-08-06,6,8,2013,13:41:00,S,0.5,N,3,,24.5,2013-08-07,7,8,2013,06:55:00,N,2,N,3,,24.1,,
LEU_080,2013-08-06,6,8,2013,13:43:00,S,0.5,N,3,,24.5,2013-08-07,7,8,2013,06:59:00,N,2,N,3,,24.1,,
LEU_081,2013-08-06,6,8,2013,13:47:00,S,0.5,N,3,,24.5,2013-08-07,7,8,2013,07:05:00,N,2,N,3,,24.1,,
LEU_088,2013-08-11,11,8,2013,19:15:00,NW,1,S,3,,23.4,2013-08-12,12,8,2013,08:00:00,,,S,3,,23.2,,
LEU_089,2013-08-11,11,8,2013,19:20:00,NW,1,S,3,,23.4,2013-08-12,12,8,2013,08:06:00,,,S,3,,23.2,,
LEU_085,2013-08-11,11,8,2013,19:24:00,NW,1,S,3,,23.4,2013-08-12,12,8,2013,08:11:00,,,S,3,,23.2,,
LEU_076,2013-08-11,11,8,2013,19:31:00,NW,1,S,3,,23.4,2013-08-12,12,8,2013,08:15:00,,,S,3,,23.2,,
LEU_077,2013-08-11,11,8,2013,19:35:00,NW,1,S,3,,23.4,2013-08-12,12,8,2013,08:19:00,,,S,3,,23.2,,
LEU_078,2013-08-11,11,8,2013,19:39:00,NW,1,S,3,,23.4,2013-08-12,12,8,2013,08:23:00,,,S,3,,23.2,,
LEU_087,2013-08-11,11,8,2013,19:43:00,NW,1,S,3,,23.4,2013-08-12,12,8,2013,08:29:00,,,S,3,,23.2,,
LEU_080,2013-08-11,11,8,2013,19:46:00,NW,1,S,3,,23.4,2013-08-12,12,8,2013,08:35:00,,,S,3,,23.2,,
LEU_081,2013-08-11,11,8,2013,19:51:00,NW,1,S,3,,23.4,2013-08-12,12,8,2013,08:40:00,,,S,3,,23.2,,
LEU_088,2013-08-14,14,8,2013,19:00:00,NW,3,S,1,,21,2013-08-15,15,8,2013,06:02:00,,,S,2,,21.9,,
LEU_089,2013-08-14,14,8,2013,19:03:00,NW,3,S,1,,21,2013-08-15,15,8,2013,06:06:00,,,S,2,,21.9,,
LEU_085,2013-08-14,14,8,2013,19:05:00,NW,3,S,1,,21,2013-08-15,15,8,2013,06:10:00,,,S,2,,21.9,,
LEU_076,2013-08-14,14,8,2013,19:08:00,NW,3,S,1,,21,2013-08-15,15,8,2013,06:14:00,,,S,2,,21.9,,
LEU_077,2013-08-14,14,8,2013,19:13:00,NW,3,S,1,,21,2013-08-15,15,8,2013,06:20:00,,,S,2,,21.9,,
LEU_078,2013-08-14,14,8,2013,19:17:00,NW,3,S,1,,21,2013-08-15,15,8,2013,06:24:00,,,S,2,,21.9,,
LEU_087,2013-08-14,14,8,2013,19:20:00,NW,3,S,1,,21,2013-08-15,15,8,2013,06:28:00,,,S,2,,21.9,,
LEU_080,2013-08-14,14,8,2013,,,,,,,,2013-08-15,15,8,2013,,,,,,,,"CARE non calé, matériel défectueux",
LEU_081,2013-08-14,14,8,2013,,,,,,,,2013-08-15,15,8,2013,,,,,,,,"CARE non calé, matériel défectueux",
LEU_088,2013-08-26,26,8,2013,13:00:00,NW,2,S,1,,,2013-08-27,27,8,2013,06:51:00,NW,2,S,0.5,,,,
LEU_089,2013-08-26,26,8,2013,13:02:00,NW,2,S,1,,,2013-08-27,27,8,2013,06:48:00,NW,2,S,0.5,,,,
LEU_085,2013-08-26,26,8,2013,13:05:00,NW,3,S,1,,,2013-08-27,27,8,2013,06:45:00,NW,2,S,0.5,,,,
LEU_076,2013-08-26,26,8,2013,13:07:00,NW,2,S,1,,,2013-08-27,27,8,2013,06:41:00,NW,2,S,0.5,,,,
LEU_077,2013-08-26,26,8,2013,13:10:00,NW,2,S,1,,,2013-08-27,27,8,2013,06:38:00,NW,2,S,0.5,,,,
LEU_078,2013-08-26,26,8,2013,13:12:00,NW,2,S,1,,,2013-08-27,27,8,2013,06:35:00,NW,2,S,0.5,,,,
LEU_087,2013-08-26,26,8,2013,13:14:00,NW,1,S,1,,,2013-08-27,27,8,2013,06:31:00,NW,2,S,0.5,,,,
LEU_080,2013-08-26,26,8,2013,13:16:00,NW,1,S,1,,,2013-08-27,27,8,2013,06:27:00,NW,2,S,0.5,,,,
LEU_081,2013-08-26,26,8,2013,13:20:00,NW,1,S,1,,,2013-08-27,27,8,2013,06:24:00,NW,2,S,0.5,,,,
LEU_090,2013-09-16,16,9,2013,11:58:00,NW,2,S,0.5,,,2013-09-17,17,9,2013,08:05:00,NW,2,S,0.5,,,Plus on va vers la franqui plus le courant s'annule sous l'effet du vent,
LEU_091,2013-09-16,16,9,2013,12:00:00,NW,2,S,1,,,2013-09-17,17,9,2013,08:07:00,NW,2,S,0.5,,,Nouveaux points voir modification autorisation,
LEU_092,2013-09-16,16,9,2013,12:04:00,NW,3,S,0.5,,,2013-09-17,17,9,2013,08:10:00,NW,2,S,0.5,,,,
LEU_093,2013-09-16,16,9,2013,12:08:00,NW,3,N,0.5,,,2013-09-17,17,9,2013,08:13:00,NW,2,S,0.5,,,,
LEU_094,2013-09-16,16,9,2013,12:10:00,NW,1,NW,0.5,,,2013-09-17,17,9,2013,08:16:00,NW,2,S,0.5,,,,
LEU_095,2013-09-16,16,9,2013,12:14:00,NW,1,NW,0.5,,,2013-09-17,17,9,2013,08:20:00,NW,2,S,0.5,,,,
LEU_096,2013-09-16,16,9,2013,12:18:00,NW,3,NW,1,,,2013-09-17,17,9,2013,08:24:00,NW,2,S,0.5,,,,
LEU_102,2013-09-16,16,9,2013,11:55:00,NW,1,S,1,,,2013-09-17,17,9,2013,08:02:00,NW,2,S,0.5,,,,
LEU_103,2013-09-16,16,9,2013,11:50:00,NW,1,S,1,,,2013-09-17,17,9,2013,07:59:00,NW,2,S,1,,,,
LEU_090,2013-09-18,18,9,2013,17:35:00,NW,3,,,,,2013-09-19,19,9,2013,08:03:00,NW,3,NW,1,,,,
LEU_091,2013-09-18,18,9,2013,17:38:00,NW,3,,,,,2013-09-19,19,9,2013,08:11:00,NW,3,NW,1,,,,
LEU_092,2013-09-18,18,9,2013,17:42:00,NW,3,,,,,2013-09-19,19,9,2013,08:19:00,NW,3,NW,1,,,,
LEU_093,2013-09-18,18,9,2013,17:45:00,NW,3,,,,,2013-09-19,19,9,2013,08:27:00,NW,3,NW,1,,,,
LEU_094,2013-09-18,18,9,2013,17:47:00,NW,3,,,,,2013-09-19,19,9,2013,08:35:00,NW,3,NW,1,,,,
LEU_095,2013-09-18,18,9,2013,17:50:00,NW,3,,,,,2013-09-19,19,9,2013,08:44:00,NW,3,NW,1,,,,
LEU_096,2013-09-18,18,9,2013,17:54:00,NW,3,,,,,2013-09-19,19,9,2013,08:52:00,NW,3,NW,1,,,,
LEU_102,2013-09-18,18,9,2013,17:32:00,NW,3,,,,,2013-09-19,19,9,2013,07:57:00,NW,3,NW,1,,,,
LEU_103,2013-09-18,18,9,2013,17:29:00,NW,3,,,,,2013-09-19,19,9,2013,07:52:00,NW,3,NW,1,,,Le CARE 14 a pris l'eau par le haut (mauvaise position dans l'eau),
LEU_090,2013-09-19,19,9,2013,08:04:00,NW,3,NW,1,,,2013-09-20,20,9,2013,07:43:00,NW,2,N,1,,,,
LEU_091,2013-09-19,19,9,2013,08:12:00,NW,3,NW,1,,,2013-09-20,20,9,2013,07:45:00,NW,2,N,3,,,,
LEU_092,2013-09-19,19,9,2013,08:20:00,NW,3,NW,1,,,2013-09-20,20,9,2013,07:48:00,NW,2,N,2,,,,
LEU_093,2013-09-19,19,9,2013,08:28:00,NW,3,NW,1,,,2013-09-20,20,9,2013,07:52:00,NW,2,N,2,,,,
LEU_094,2013-09-19,19,9,2013,08:36:00,NW,3,NW,1,,,2013-09-20,20,9,2013,07:55:00,N,2,N,2,,,,
LEU_095,2013-09-19,19,9,2013,08:45:00,NW,3,NW,1,,,2013-09-20,20,9,2013,07:58:00,NW,1,SW,2,,,,
LEU_096,2013-09-19,19,9,2013,08:53:00,NW,3,NW,1,,,2013-09-20,20,9,2013,08:02:00,NW,2,NW,2,,,Sonde sur CARE 7,
LEU_102,2013-09-19,19,9,2013,07:58:00,NW,3,NW,1,,,2013-09-20,20,9,2013,07:40:00,NW,2,N,1,,,,
LEU_103,2013-09-19,19,9,2013,07:53:00,NW,3,NW,1,,,2013-09-20,20,9,2013,07:38:00,NW,2,N,1,,,,
LEU_090,2013-09-23,23,9,2013,07:33:00,,,,,,,2013-09-24,24,9,2013,07:13:00,,,,,,,,
LEU_091,2013-09-23,23,9,2013,07:37:00,,,,,,,2013-09-24,24,9,2013,07:17:00,,,,,,,,
LEU_092,2013-09-23,23,9,2013,07:41:00,,,,,,,2013-09-24,24,9,2013,07:23:00,,,,,,,,
LEU_093,2013-09-23,23,9,2013,07:45:00,,,,,,,2013-09-24,24,9,2013,07:28:00,,,,,,,,
LEU_094,2013-09-23,23,9,2013,07:49:00,,,,,,,2013-09-24,24,9,2013,07:33:00,,,,,,,,
LEU_095,2013-09-23,23,9,2013,07:53:00,,,,,,,2013-09-24,24,9,2013,07:36:00,,,,,,,,
LEU_096,2013-09-23,23,9,2013,07:59:00,,,,,,,2013-09-24,24,9,2013,07:40:00,,,,,,,,
LEU_102,2013-09-23,23,9,2013,08:03:00,,,,,,,2013-09-24,24,9,2013,07:45:00,,,,,,,,
LEU_103,2013-09-23,23,9,2013,07:30:00,,,,,,,2013-09-24,24,9,2013,07:10:00,,,,,,,,
LEU_090,2013-09-24,24,9,2013,07:14:00,,,,,,,2013-09-25,25,9,2013,07:13:00,,,,,,,,
LEU_091,2013-09-24,24,9,2013,07:18:00,,,,,,,2013-09-25,25,9,2013,07:17:00,,,,,,,,
LEU_092,2013-09-24,24,9,2013,07:24:00,,,,,,,2013-09-25,25,9,2013,07:23:00,,,,,,,,
LEU_093,2013-09-24,24,9,2013,07:29:00,,,,,,,2013-09-25,25,9,2013,07:28:00,,,,,,,,
LEU_094,2013-09-24,24,9,2013,07:34:00,,,,,,,2013-09-25,25,9,2013,07:33:00,,,,,,,,
LEU_095,2013-09-24,24,9,2013,07:37:00,,,,,,,2013-09-25,25,9,2013,07:36:00,,,,,,,,
LEU_096,2013-09-24,24,9,2013,07:41:00,,,,,,,2013-09-25,25,9,2013,07:40:00,,,,,,,,
LEU_102,2013-09-24,24,9,2013,07:46:00,,,,,,,2013-09-25,25,9,2013,07:45:00,,,,,,,,
LEU_103,2013-09-24,24,9,2013,07:11:00,,,,,,,2013-09-25,25,9,2013,07:10:00,,,,,,,,
LEU_090,2013-09-25,25,9,2013,07:14:00,,,,,,,2013-09-26,26,9,2013,07:13:00,,,,,,,,
LEU_091,2013-09-25,25,9,2013,07:18:00,,,,,,,2013-09-26,26,9,2013,07:17:00,,,,,,,,
LEU_092,2013-09-25,25,9,2013,07:24:00,,,,,,,2013-09-26,26,9,2013,07:23:00,,,,,,,,
LEU_093,2013-09-25,25,9,2013,07:29:00,,,,,,,2013-09-26,26,9,2013,07:28:00,,,,,,,,
LEU_094,2013-09-25,25,9,2013,07:34:00,,,,,,,2013-09-26,26,9,2013,07:33:00,,,,,,,,
LEU_095,2013-09-25,25,9,2013,07:37:00,,,,,,,2013-09-26,26,9,2013,07:36:00,,,,,,,,
LEU_096,2013-09-25,25,9,2013,07:41:00,,,,,,,2013-09-26,26,9,2013,07:40:00,,,,,,,,
LEU_102,2013-09-25,25,9,2013,07:46:00,,,,,,,2013-09-26,26,9,2013,07:45:00,,,,,,,,
LEU_103,2013-09-25,25,9,2013,07:11:00,,,,,,,2013-09-26,26,9,2013,07:10:00,,,,,,,,
LEU_090,2013-09-26,26,9,2013,07:14:00,,,,,,,2013-09-27,27,9,2013,07:13:00,,,N,1,,,,
LEU_091,2013-09-26,26,9,2013,07:18:00,,,,,,,2013-09-27,27,9,2013,07:17:00,,,N,1,,,,
LEU_092,2013-09-26,26,9,2013,07:24:00,,,,,,,2013-09-27,27,9,2013,07:23:00,,,N,1,,,,
LEU_093,2013-09-26,26,9,2013,07:29:00,,,,,,,2013-09-27,27,9,2013,07:28:00,,,N,1,,,,
LEU_094,2013-09-26,26,9,2013,07:34:00,,,,,,,2013-09-27,27,9,2013,07:33:00,,,N,1,,,,
LEU_095,2013-09-26,26,9,2013,07:37:00,,,,,,,2013-09-27,27,9,2013,07:36:00,,,N,1,,,,
LEU_096,2013-09-26,26,9,2013,07:41:00,,,,,,,2013-09-27,27,9,2013,07:40:00,,,N,1,,,,
LEU_102,2013-09-26,26,9,2013,07:46:00,,,,,,,2013-09-27,27,9,2013,07:45:00,,,N,1,,,,
LEU_103,2013-09-26,26,9,2013,07:11:00,,,,,,,2013-09-27,27,9,2013,07:10:00,,,N,1,,,,
LEU_090,2013-09-30,30,9,2013,08:46:00,NW,0.5,,,,,2013-10-01,1,10,2013,08:02:00,,,,0.5,,,,
LEU_091,2013-09-30,30,9,2013,08:48:00,NW,0.5,N,0.5,,,2013-10-01,1,10,2013,08:06:00,,,N,0.5,,,,
LEU_092,2013-09-30,30,9,2013,08:50:00,NW,0.5,N,0.5,,,2013-10-01,1,10,2013,08:10:00,,,N,0.5,,,,
LEU_093,2013-09-30,30,9,2013,08:53:00,NW,0.5,N,0.5,,,2013-10-01,1,10,2013,08:18:00,,,,,,,,
LEU_094,2013-09-30,30,9,2013,08:54:00,NW,0.5,,,,,2013-10-01,1,10,2013,08:22:00,,,,,,,,
LEU_095,2013-09-30,30,9,2013,08:56:00,NW,0.5,,,,,2013-10-01,1,10,2013,08:26:00,,,,,,,,
LEU_096,2013-09-30,30,9,2013,08:58:00,NW,0.5,,,,,2013-10-01,1,10,2013,08:31:00,,,,,,,,
LEU_102,2013-09-30,30,9,2013,08:44:00,NW,0.5,,,,,2013-10-01,1,10,2013,07:57:00,,,,,,,,
LEU_103,2013-09-30,30,9,2013,08:40:00,NW,0.5,,,,,2013-10-01,1,10,2013,07:51:00,,,N,0.5,,,,
LEU_090,2013-10-01,1,10,2013,08:03:00,,,,,,,2013-10-02,2,10,2013,08:02:00,,,N,0.5,,,,
LEU_091,2013-10-01,1,10,2013,08:07:00,,,N,0.5,,,2013-10-02,2,10,2013,08:05:00,,,N,1,,,,
LEU_092,2013-10-01,1,10,2013,08:11:00,,,N,0.5,,,2013-10-02,2,10,2013,08:08:00,,,N,0.5,,,,
LEU_093,2013-10-01,1,10,2013,08:19:00,,,,,,,2013-10-02,2,10,2013,08:12:00,,,,,,,,
LEU_094,2013-10-01,1,10,2013,08:23:00,,,,,,,2013-10-02,2,10,2013,08:15:00,,,,,,,,
LEU_095,2013-10-01,1,10,2013,08:27:00,,,,,,,2013-10-02,2,10,2013,08:18:00,,,,,,,,
LEU_096,2013-10-01,1,10,2013,08:32:00,,,,,,,2013-10-02,2,10,2013,08:24:00,,,,,,,,
LEU_102,2013-10-01,1,10,2013,07:58:00,,,,,,,2013-10-02,2,10,2013,07:59:00,,,N,1,,,,
LEU_103,2013-10-01,1,10,2013,07:52:00,,,N,0.5,,,2013-10-02,2,10,2013,07:55:00,,,N,1,,,,
LEU_090,2013-10-07,7,10,2013,12:00:00,NW,2,N,0.5,,19,2013-10-08,8,10,2013,07:47:00,,,,,,18.9,,
LEU_091,2013-10-07,7,10,2013,12:04:00,NW,2,N,0.5,,19,2013-10-08,8,10,2013,07:58:00,NW,0.5,S,0.5,,18.9,,
LEU_092,2013-10-07,7,10,2013,12:08:00,NW,2,N,0.5,,19,2013-10-08,8,10,2013,08:08:00,,,,,,18.9,,
LEU_093,2013-10-07,7,10,2013,12:12:00,NW,2,N,0.5,,19,2013-10-08,8,10,2013,08:18:00,,,,,,18.9,,
LEU_094,2013-10-07,7,10,2013,12:18:00,NW,3,N,0.5,,19,2013-10-08,8,10,2013,08:27:00,N,0.5,E,0.5,,18.9,,
LEU_095,2013-10-07,7,10,2013,12:23:00,NW,3,N,0.5,,19,2013-10-08,8,10,2013,08:35:00,,,,,,18.9,,
LEU_096,2013-10-07,7,10,2013,,,,,,,,2013-10-08,8,10,2013,,,,,,,18.9,,
LEU_102,2013-10-07,7,10,2013,11:54:00,NW,2,N,0.5,,19,2013-10-08,8,10,2013,07:39:00,,,,,,18.9,,
LEU_103,2013-10-07,7,10,2013,11:51:00,NW,2,N,0.5,,19,2013-10-08,8,10,2013,07:31:00,,,,,,18.9,,
LEU_090,2013-10-08,8,10,2013,07:48:00,,,,,,18.9,2013-10-09,9,10,2013,08:26:00,NW,1,S,0.5,,18.8,,
LEU_091,2013-10-08,8,10,2013,07:59:00,NW,0.5,S,0.5,,18.9,2013-10-09,9,10,2013,08:29:00,NW,1,,,,18.8,,
LEU_092,2013-10-08,8,10,2013,08:09:00,,,,,,18.9,2013-10-09,9,10,2013,08:31:00,NW,2,NW,0.5,,18.8,,
LEU_093,2013-10-08,8,10,2013,08:19:00,,,,,,18.9,2013-10-09,9,10,2013,08:35:00,NW,2,NW,0.5,,18.8,,
LEU_094,2013-10-08,8,10,2013,08:28:00,N,0.5,E,0.5,,18.9,2013-10-09,9,10,2013,08:38:00,NW,2,NW,0.5,,18.8,,
LEU_095,2013-10-08,8,10,2013,08:36:00,,,,,,18.9,2013-10-09,9,10,2013,08:40:00,NW,2,NW,0.5,,18.8,,
LEU_096,2013-10-08,8,10,2013,08:46:00,NW,1,N,0.5,,18.9,2013-10-09,9,10,2013,08:43:00,NW,2,NW,0.5,,18.8,,
LEU_102,2013-10-08,8,10,2013,07:40:00,,,,,,18.9,2013-10-09,9,10,2013,08:22:00,NW,1,S,0.5,,18.8,,
LEU_103,2013-10-08,8,10,2013,07:32:00,,,,,,18.9,2013-10-09,9,10,2013,08:18:00,NW,0.5,S,0.5,,18.8,,
LEU_090,2013-10-14,14,10,2013,09:10:00,,,S,0.5,,18.2,2013-10-15,15,10,2013,08:02:00,,,,,,18.2,,
LEU_091,2013-10-14,14,10,2013,09:13:00,,,S,0.5,,18.2,2013-10-15,15,10,2013,08:06:00,,,,,,18.2,,
LEU_092,2013-10-14,14,10,2013,09:17:00,,,S,0.5,,18.2,2013-10-15,15,10,2013,08:10:00,,,,,,18.2,,
LEU_093,2013-10-14,14,10,2013,09:20:00,,,N,0.5,,18.2,2013-10-15,15,10,2013,08:18:00,,,,,,18.2,,
LEU_094,2013-10-14,14,10,2013,09:23:00,,,N,0.5,,18.2,2013-10-15,15,10,2013,08:22:00,,,,,,18.2,,
LEU_095,2013-10-14,14,10,2013,09:27:00,,,N,0.5,,18.2,2013-10-15,15,10,2013,08:27:00,,,,,,18.2,,
LEU_096,2013-10-14,14,10,2013,09:31:00,,,N,0.5,,18.2,2013-10-15,15,10,2013,08:31:00,,,,,,18.2,,
LEU_102,2013-10-14,14,10,2013,09:07:00,,,S,0.5,,18.2,2013-10-15,15,10,2013,07:56:00,,,,,,18.2,,
LEU_103,2013-10-14,14,10,2013,09:04:00,,,S,0.5,,18.2,2013-10-15,15,10,2013,07:52:00,,,,,,18.2,,
LEU_090,2013-11-01,1,11,2013,11:50:00,,,S,0.5,,18,2013-11-02,2,11,2013,07:21:00,,,N,0.5,,18.2,,
LEU_091,2013-11-01,1,11,2013,11:52:00,,,S,0.5,,18,2013-11-02,2,11,2013,07:24:00,,,N,0.5,,18.2,,
LEU_092,2013-11-01,1,11,2013,11:55:00,,,S,0.5,,18,2013-11-02,2,11,2013,07:27:00,,,N,0.5,,18.2,,
LEU_093,2013-11-01,1,11,2013,11:59:00,,,S,0.5,,18,2013-11-02,2,11,2013,07:31:00,,,NW,0.5,,18.2,,
LEU_094,2013-11-01,1,11,2013,12:03:00,,,S,0.5,,18,2013-11-02,2,11,2013,07:35:00,,,NW,0.5,,18.2,,
LEU_095,2013-11-01,1,11,2013,12:07:00,,,S,0.5,,18,2013-11-02,2,11,2013,07:39:00,,,SW,0.5,,18.2,,
LEU_096,2013-11-01,1,11,2013,12:11:00,,,S,0.5,,18,2013-11-02,2,11,2013,07:44:00,,,NW,0.5,,18.2,,
LEU_102,2013-11-01,1,11,2013,11:47:00,,,S,0.5,,18,2013-11-02,2,11,2013,07:17:00,,,N,0.5,,18.2,,
LEU_103,2013-11-01,1,11,2013,11:44:00,,,S,0.5,,18,2013-11-02,2,11,2013,07:14:00,,,N,0.5,,18.2,,
LEU_090,2013-11-07,7,11,2013,14:33:00,,,,,,18.3,2013-11-08,8,11,2013,08:00:00,N,1,N,1,,17.8,,
LEU_091,2013-11-07,7,11,2013,14:36:00,,,,,,18.3,2013-11-08,8,11,2013,08:09:00,N,1,N,1,,17.8,,
LEU_092,2013-11-07,7,11,2013,14:39:00,,,SE,0.5,,18.3,2013-11-08,8,11,2013,08:13:00,N,1,N,1,,17.8,,
LEU_093,2013-11-07,7,11,2013,14:42:00,,,SE,0.5,,18.3,2013-11-08,8,11,2013,08:16:00,N,1,N,1,,17.8,,
LEU_094,2013-11-07,7,11,2013,14:45:00,,,SE,1,,18.3,2013-11-08,8,11,2013,08:20:00,NE,1,N,1,,17.8,,
LEU_095,2013-11-07,7,11,2013,14:48:00,,,SE,1,,18.3,2013-11-08,8,11,2013,08:23:00,NE,1,N,1,,17.8,,
LEU_096,2013-11-07,7,11,2013,14:51:00,,,SE,1,,18.3,2013-11-08,8,11,2013,08:26:00,NE,1,N,1,,17.8,,
LEU_102,2013-11-07,7,11,2013,14:30:00,,,,,,18.3,2013-11-08,8,11,2013,08:04:00,N,1,N,1,,17.8,,
LEU_103,2013-11-07,7,11,2013,14:27:00,,,,,,18.3,2013-11-08,8,11,2013,08:07:00,N,1,N,1,,17.8,,
LEU_090,2013-11-28,28,11,2013,10:33:00,NE,3,N,2,4,13,2013-11-29,29,11,2013,08:26:00,NE,2,N,1,2,12.7,,
LEU_091,2013-11-28,28,11,2013,10:36:00,NE,3,N,2,4,13,2013-11-29,29,11,2013,08:29:00,NE,2,N,1,2,12.7,,
LEU_092,2013-11-28,28,11,2013,10:39:00,NE,3,N,2,4,13,2013-11-29,29,11,2013,08:31:00,NE,2,N,1,2,12.7,,
LEU_093,2013-11-28,28,11,2013,10:42:00,NE,3,N,2,4,13,2013-11-29,29,11,2013,08:35:00,NE,2,N,1,2,12.7,,
LEU_094,2013-11-28,28,11,2013,10:45:00,NE,3,N,2,4,13,2013-11-29,29,11,2013,08:38:00,NE,2,N,1,2,12.7,,
LEU_095,2013-11-28,28,11,2013,10:48:00,NE,3,N,2,4,13,2013-11-29,29,11,2013,08:40:00,NE,2,N,1,2,12.7,,
LEU_096,2013-11-28,28,11,2013,10:51:00,NE,3,N,2,4,13,2013-11-29,29,11,2013,08:43:00,NE,2,N,1,2,12.7,,
LEU_102,2013-11-28,28,11,2013,10:30:00,NE,3,N,2,4,13,2013-11-29,29,11,2013,08:22:00,NE,2,N,1,2,12.7,,
LEU_103,2013-11-28,28,11,2013,10:27:00,NE,3,N,2,4,13,2013-11-29,29,11,2013,08:18:00,NE,2,N,1,2,12.7,,
LEU_090,2013-12-02,2,12,2013,,,,,,,,2013-12-03,3,12,2013,,,,,,,,Oubli des paramètres ou perte feuilles,
LEU_091,2013-12-02,2,12,2013,,,,,,,,2013-12-03,3,12,2013,,,,,,,,,
LEU_092,2013-12-02,2,12,2013,,,,,,,,2013-12-03,3,12,2013,,,,,,,,,
LEU_093,2013-12-02,2,12,2013,,,,,,,,2013-12-03,3,12,2013,,,,,,,,,
LEU_094,2013-12-02,2,12,2013,,,,,,,,2013-12-03,3,12,2013,,,,,,,,,
LEU_095,2013-12-02,2,12,2013,,,,,,,,2013-12-03,3,12,2013,,,,,,,,,
LEU_096,2013-12-02,2,12,2013,,,,,,,,2013-12-03,3,12,2013,,,,,,,,,
LEU_102,2013-12-02,2,12,2013,,,,,,,,2013-12-03,3,12,2013,,,,,,,,,
LEU_103,2013-12-02,2,12,2013,,,,,,,,2013-12-03,3,12,2013,,,,,,,,,
LEU_090,2013-12-07,7,12,2013,14:11:00,N,1,N,1,,,2013-12-08,8,12,2013,08:52:00,,,W,0.5,,,,
LEU_091,2013-12-07,7,12,2013,14:15:00,N,1,NW,1,,,2013-12-08,8,12,2013,08:57:00,,,,,,,,
LEU_092,2013-12-07,7,12,2013,14:17:00,N,1,E,1,,,2013-12-08,8,12,2013,09:05:00,,,,,,,,
LEU_093,2013-12-07,7,12,2013,14:20:00,N,1,E,1,,,2013-12-08,8,12,2013,09:11:00,,,,,,,,
LEU_094,2013-12-07,7,12,2013,14:24:00,N,1,E,1,,,2013-12-08,8,12,2013,09:16:00,,,,,,,,
LEU_095,2013-12-07,7,12,2013,14:27:00,N,1,NW,1,,,2013-12-08,8,12,2013,09:20:00,,,,,,,,
LEU_096,2013-12-07,7,12,2013,14:30:00,N,1,N,1,,,2013-12-08,8,12,2013,09:24:00,,,,,,,,
LEU_102,2013-12-07,7,12,2013,14:08:00,N,1,N,1,,,2013-12-08,8,12,2013,08:47:00,,,,,,,,
LEU_103,2013-12-07,7,12,2013,14:05:00,N,1,N,1,,,2013-12-08,8,12,2013,08:44:00,,,N,0.5,,,,
LEU_090,2013-12-08,8,12,2013,08:52:00,,,W,0.5,,,2013-12-09,9,12,2013,08:26:00,,,,,,,,
LEU_091,2013-12-08,8,12,2013,08:57:00,,,,,,,2013-12-09,9,12,2013,08:29:00,,,,,,,,
LEU_092,2013-12-08,8,12,2013,09:05:00,,,,,,,2013-12-09,9,12,2013,08:31:00,,,,,,,,
LEU_093,2013-12-08,8,12,2013,09:11:00,,,,,,,2013-12-09,9,12,2013,08:35:00,,,,,,,,
LEU_094,2013-12-08,8,12,2013,09:16:00,,,,,,,2013-12-09,9,12,2013,08:38:00,,,,,,,,
LEU_095,2013-12-08,8,12,2013,09:20:00,,,,,,,2013-12-09,9,12,2013,08:40:00,,,,,,,,
LEU_096,2013-12-08,8,12,2013,09:24:00,,,,,,,2013-12-09,9,12,2013,08:43:00,,,,,,,,
LEU_102,2013-12-08,8,12,2013,08:47:00,,,,,,,2013-12-09,9,12,2013,08:22:00,,,,,,,,
LEU_103,2013-12-08,8,12,2013,08:44:00,,,N,0.5,,,2013-12-09,9,12,2013,08:18:00,,,,,,,,
LEU_090,2013-12-09,9,12,2013,08:26:00,,,,,,,2013-12-10,10,12,2013,09:26:00,,,,,,,,
LEU_091,2013-12-09,9,12,2013,08:29:00,,,,,,,2013-12-10,10,12,2013,09:29:00,,,,,,,,
LEU_092,2013-12-09,9,12,2013,08:31:00,,,,,,,2013-12-10,10,12,2013,09:31:00,,,,,,,,
